purchase_order_id,order_date,supplier_id,component_id,quantity,received_quantity,defective_quantity,unit_cost_eur,delivery_delay_days,lithium_index,metals_index,industrial_energy_index
PO-000587,2025-06-08,SUP-021,CMP-001,2822,2822,41,9.12,8,95.22,102.93,112.28
PO-003958,2025-06-08,SUP-032,CMP-004,5157,5157,93,73.89,2,95.22,102.93,112.28
PO-001040,2025-06-08,SUP-038,CMP-000,1670,1670,14,31.22,1,95.22,102.93,112.28
PO-001557,2025-06-08,SUP-042,CMP-006,3586,3586,35,29.47,-4,95.22,102.93,112.28
PO-004790,2025-06-09,SUP-052,CMP-000,5812,5812,251,33.13,2,95.27,102.88,112.33
PO-004761,2025-06-10,SUP-030,CMP-004,4138,4138,64,72.85,1,95.31,102.83,112.37
PO-001579,2025-06-10,SUP-048,CMP-005,1399,1399,6,115.16,0,95.31,102.83,112.37
PO-001973,2025-06-10,SUP-039,CMP-004,3050,3050,34,71.22,-1,95.31,102.83,112.37
PO-004733,2025-06-10,SUP-016,CMP-004,1570,1570,20,74.87,0,95.31,102.83,112.37
PO-001067,2025-06-10,SUP-038,CMP-004,5330,5330,51,63.91,-1,95.31,102.83,112.37
PO-001621,2025-06-11,SUP-039,CMP-004,2408,2408,10,75.73,1,95.35,102.77,112.42
PO-003852,2025-06-11,SUP-027,CMP-008,315,315,0,17.13,6,95.35,102.77,112.42
PO-003275,2025-06-11,SUP-034,CMP-005,371,371,1,126.84,2,95.35,102.77,112.42
PO-004297,2025-06-12,SUP-045,CMP-004,2628,2628,10,72.21,-3,95.39,102.72,112.46
PO-000745,2025-06-12,SUP-022,CMP-002,3873,3873,27,5.01,-1,95.39,102.72,112.46
PO-002062,2025-06-12,SUP-012,CMP-007,1281,1281,23,41.52,-2,95.39,102.72,112.46
PO-004585,2025-06-12,SUP-017,CMP-000,194,194,2,29.79,-1,95.39,102.72,112.46
PO-001633,2025-06-12,SUP-020,CMP-005,1911,1911,20,116.97,4,95.39,102.72,112.46
PO-000345,2025-06-12,SUP-043,CMP-000,3963,3963,19,31.18,4,95.39,102.72,112.46
PO-003107,2025-06-12,SUP-040,CMP-003,2720,2720,12,7.29,2,95.39,102.72,112.46
PO-003498,2025-06-13,SUP-009,CMP-005,793,793,6,114.88,2,95.43,102.66,112.51
PO-003868,2025-06-13,SUP-016,CMP-000,1119,1119,20,31.79,1,95.43,102.66,112.51
PO-001725,2025-06-13,SUP-053,CMP-003,3704,3704,86,7.85,1,95.43,102.66,112.51
PO-003446,2025-06-13,SUP-053,CMP-004,3635,3635,25,73.38,1,95.43,102.66,112.51
PO-003956,2025-06-13,SUP-007,CMP-004,656,656,10,75.43,6,95.43,102.66,112.51
PO-003827,2025-06-14,SUP-009,CMP-004,4711,4711,63,72.45,1,95.48,102.61,112.55
PO-001240,2025-06-14,SUP-028,CMP-007,3710,3710,65,45.12,-1,95.48,102.61,112.55
PO-001693,2025-06-14,SUP-051,CMP-000,4473,4473,46,29.83,-1,95.48,102.61,112.55
PO-002448,2025-06-14,SUP-030,CMP-004,1702,1702,17,71.8,4,95.48,102.61,112.55
PO-003003,2025-06-14,SUP-023,CMP-004,2562,2562,20,75.35,-4,95.48,102.61,112.55
PO-004497,2025-06-15,SUP-035,CMP-000,3806,3806,20,31.9,2,95.52,102.55,112.59
PO-001676,2025-06-15,SUP-034,CMP-004,4550,4550,14,64.64,5,95.52,102.55,112.59
PO-000466,2025-06-15,SUP-041,CMP-004,1555,1555,18,75.3,1,95.52,102.55,112.59
PO-003820,2025-06-15,SUP-021,CMP-000,240,240,3,31.29,4,95.52,102.55,112.59
PO-000965,2025-06-15,SUP-022,CMP-001,3711,3711,16,9.51,2,95.52,102.55,112.59
PO-001362,2025-06-15,SUP-023,CMP-002,1641,1641,22,5.09,2,95.52,102.55,112.59
PO-004710,2025-06-15,SUP-029,CMP-006,5403,5403,65,30.94,6,95.52,102.55,112.59
PO-004361,2025-06-16,SUP-040,CMP-004,3372,3372,10,76.03,5,95.57,102.5,112.63
PO-003342,2025-06-16,SUP-039,CMP-004,4337,4337,32,76.32,2,95.57,102.5,112.63
PO-003197,2025-06-16,SUP-047,CMP-006,1042,1042,5,28.84,5,95.57,102.5,112.63
PO-000565,2025-06-17,SUP-033,CMP-004,2823,2823,39,74.82,3,95.61,102.45,112.67
PO-001137,2025-06-17,SUP-051,CMP-002,1475,1475,26,5.23,0,95.61,102.45,112.67
PO-001013,2025-06-17,SUP-012,CMP-002,4907,4907,49,4.59,1,95.61,102.45,112.67
PO-000433,2025-06-17,SUP-049,CMP-002,5318,5318,126,5.16,3,95.61,102.45,112.67
PO-002468,2025-06-17,SUP-024,CMP-004,3874,3874,92,75.49,1,95.61,102.45,112.67
PO-004125,2025-06-17,SUP-018,CMP-002,5694,5694,202,4.91,1,95.61,102.45,112.67
PO-000584,2025-06-17,SUP-053,CMP-005,3957,3957,33,115.75,-1,95.61,102.45,112.67
PO-002705,2025-06-18,SUP-010,CMP-000,5456,5456,15,32.15,0,95.65,102.39,112.71
PO-001533,2025-06-18,SUP-045,CMP-007,3450,3450,21,47.3,-1,95.65,102.39,112.71
PO-000960,2025-06-18,SUP-030,CMP-009,2700,2700,88,13.43,2,95.65,102.39,112.71
PO-000044,2025-06-18,SUP-039,CMP-004,5963,5963,81,70.59,1,95.65,102.39,112.71
PO-003066,2025-06-18,SUP-037,CMP-004,731,731,9,70.53,-4,95.65,102.39,112.71
PO-004068,2025-06-18,SUP-020,CMP-004,3596,3596,29,71.35,2,95.65,102.39,112.71
PO-001775,2025-06-18,SUP-009,CMP-000,4549,4549,38,31.35,-1,95.65,102.39,112.71
PO-003399,2025-06-19,SUP-052,CMP-007,1790,1790,50,42.9,2,95.7,102.34,112.75
PO-002177,2025-06-19,SUP-041,CMP-007,4635,4635,50,42.89,0,95.7,102.34,112.75
PO-001254,2025-06-19,SUP-001,CMP-004,276,276,1,71.12,0,95.7,102.34,112.75
PO-002693,2025-06-19,SUP-003,CMP-007,2770,2770,46,41.52,-2,95.7,102.34,112.75
PO-002840,2025-06-19,SUP-035,CMP-003,5983,5983,28,7.26,5,95.7,102.34,112.75
PO-002281,2025-06-19,SUP-028,CMP-005,4297,4297,33,119.49,5,95.7,102.34,112.75
PO-001378,2025-06-20,SUP-029,CMP-006,2810,2810,38,29.5,3,95.74,102.28,112.79
PO-001388,2025-06-20,SUP-004,CMP-004,3298,3298,43,78.36,3,95.74,102.28,112.79
PO-000496,2025-06-20,SUP-046,CMP-009,1569,1569,43,13.98,3,95.74,102.28,112.79
PO-002443,2025-06-21,SUP-005,CMP-008,4646,4646,72,18.61,-3,95.79,102.23,112.83
PO-000144,2025-06-21,SUP-014,CMP-003,2170,2170,9,7.47,4,95.79,102.23,112.83
PO-001446,2025-06-21,SUP-015,CMP-002,3656,3656,84,5.12,10,95.79,102.23,112.83
PO-001442,2025-06-21,SUP-024,CMP-004,4119,4119,79,74.05,0,95.79,102.23,112.83
PO-001903,2025-06-21,SUP-010,CMP-003,4339,4339,17,7.65,-1,95.79,102.23,112.83
PO-000380,2025-06-21,SUP-031,CMP-007,3904,3904,32,46.77,-1,95.79,102.23,112.83
PO-001133,2025-06-21,SUP-049,CMP-004,2919,2919,20,74.99,1,95.79,102.23,112.83
PO-003851,2025-06-21,SUP-017,CMP-006,4916,4916,118,30.8,1,95.79,102.23,112.83
PO-001425,2025-06-22,SUP-048,CMP-008,5596,5596,34,17.83,3,95.84,102.17,112.87
PO-000655,2025-06-22,SUP-039,CMP-006,2511,2511,30,28.27,5,95.84,102.17,112.87
PO-004374,2025-06-22,SUP-051,CMP-007,5450,5450,94,43.31,-1,95.84,102.17,112.87
PO-001709,2025-06-23,SUP-048,CMP-001,739,739,1,9.61,0,95.88,102.12,112.91
PO-003657,2025-06-23,SUP-038,CMP-006,1703,1703,31,28.72,4,95.88,102.12,112.91
PO-002567,2025-06-23,SUP-041,CMP-006,3174,3174,37,28.5,-4,95.88,102.12,112.91
PO-003152,2025-06-23,SUP-042,CMP-007,3176,3176,38,42.79,2,95.88,102.12,112.91
PO-000896,2025-06-23,SUP-032,CMP-009,3671,3671,19,14.09,3,95.88,102.12,112.91
PO-001296,2025-06-24,SUP-025,CMP-009,376,376,5,12.64,2,95.93,102.06,112.94
PO-002668,2025-06-24,SUP-023,CMP-006,3239,3239,25,29.25,5,95.93,102.06,112.94
PO-002563,2025-06-24,SUP-039,CMP-004,5029,5029,45,74.54,6,95.93,102.06,112.94
PO-004779,2025-06-24,SUP-042,CMP-004,4769,4769,59,77.69,3,95.93,102.06,112.94
PO-000181,2025-06-24,SUP-042,CMP-005,969,969,7,126.92,1,95.93,102.06,112.94
PO-001375,2025-06-25,SUP-035,CMP-004,5055,5055,85,70.5,3,95.98,102.01,112.98
PO-000489,2025-06-25,SUP-048,CMP-004,192,192,0,75.91,5,95.98,102.01,112.98
PO-003336,2025-06-25,SUP-008,CMP-006,3462,3462,70,29.26,1,95.98,102.01,112.98
PO-001408,2025-06-25,SUP-025,CMP-001,1146,1146,21,9.43,8,95.98,102.01,112.98
PO-003646,2025-06-25,SUP-030,CMP-002,1686,1686,41,4.67,3,95.98,102.01,112.98
PO-001482,2025-06-26,SUP-000,CMP-000,1177,1177,21,29.33,0,96.02,101.95,113.01
PO-001838,2025-06-26,SUP-020,CMP-007,5290,5290,64,42.02,-1,96.02,101.95,113.01
PO-003372,2025-06-26,SUP-021,CMP-003,5889,5889,122,7.89,3,96.02,101.95,113.01
PO-004721,2025-06-26,SUP-042,CMP-000,5062,5062,64,31.91,3,96.02,101.95,113.01
PO-003222,2025-06-26,SUP-019,CMP-004,565,565,5,72.05,0,96.02,101.95,113.01
PO-002761,2025-06-27,SUP-002,CMP-004,1998,1998,44,74.27,-2,96.07,101.9,113.05
PO-003137,2025-06-27,SUP-005,CMP-002,5256,5256,77,5.03,-4,96.07,101.9,113.05
PO-000778,2025-06-27,SUP-042,CMP-005,1310,1310,5,126.62,3,96.07,101.9,113.05
PO-000138,2025-06-27,SUP-016,CMP-004,3723,3723,87,75.22,1,96.07,101.9,113.05
PO-004459,2025-06-27,SUP-026,CMP-004,3826,3826,214,79.81,2,96.07,101.9,113.05
PO-003489,2025-06-28,SUP-007,CMP-008,465,465,6,18.71,5,96.12,101.84,113.08
PO-001994,2025-06-28,SUP-035,CMP-006,4679,4679,61,29.0,6,96.12,101.84,113.08
PO-001762,2025-06-28,SUP-007,CMP-000,3513,3513,41,32.64,4,96.12,101.84,113.08
PO-001280,2025-06-28,SUP-012,CMP-003,2510,2510,93,6.84,5,96.12,101.84,113.08
PO-001679,2025-06-29,SUP-000,CMP-001,3601,3601,39,9.55,-2,96.17,101.79,113.11
PO-001379,2025-06-29,SUP-045,CMP-004,545,545,1,77.89,5,96.17,101.79,113.11
PO-001009,2025-06-29,SUP-045,CMP-002,5695,5695,31,4.98,0,96.17,101.79,113.11
PO-003534,2025-06-29,SUP-049,CMP-002,3871,3871,24,4.73,0,96.17,101.79,113.11
PO-002348,2025-06-29,SUP-017,CMP-004,4951,4951,42,78.23,0,96.17,101.79,113.11
PO-000150,2025-06-29,SUP-047,CMP-002,2233,2233,16,5.02,3,96.17,101.79,113.11
PO-001856,2025-06-29,SUP-020,CMP-005,3241,3241,16,113.87,0,96.17,101.79,113.11
PO-002001,2025-06-29,SUP-006,CMP-003,1770,1770,35,7.73,0,96.17,101.79,113.11
PO-004717,2025-06-30,SUP-008,CMP-009,1534,1534,41,13.61,-1,96.22,101.74,113.14
PO-001745,2025-06-30,SUP-048,CMP-004,3570,3570,6,74.21,0,96.22,101.74,113.14
PO-000269,2025-06-30,SUP-003,CMP-006,4159,4159,282,29.44,2,96.22,101.74,113.14
PO-001114,2025-07-01,SUP-042,CMP-009,5252,5252,68,13.64,1,96.26,101.68,113.17
PO-002904,2025-07-01,SUP-016,CMP-001,2365,2365,41,9.54,3,96.26,101.68,113.17
PO-003860,2025-07-01,SUP-033,CMP-004,2870,2870,168,81.23,-2,96.26,101.68,113.17
PO-002896,2025-07-01,SUP-032,CMP-006,5174,5174,33,29.19,2,96.26,101.68,113.17
PO-000242,2025-07-01,SUP-000,CMP-006,4631,4631,86,29.72,-2,96.26,101.68,113.17
PO-000682,2025-07-01,SUP-023,CMP-000,4196,4196,20,32.13,0,96.26,101.68,113.17
PO-000786,2025-07-01,SUP-014,CMP-009,3978,3978,8,12.96,3,96.26,101.68,113.17
PO-000145,2025-07-01,SUP-013,CMP-005,3971,3971,87,132.28,4,96.26,101.68,113.17
PO-001640,2025-07-02,SUP-019,CMP-006,406,406,11,28.85,1,96.31,101.63,113.2
PO-001616,2025-07-02,SUP-021,CMP-005,5659,5659,46,125.53,-2,96.31,101.63,113.2
PO-000344,2025-07-02,SUP-020,CMP-006,2128,2128,25,29.57,-2,96.31,101.63,113.2
PO-004556,2025-07-02,SUP-001,CMP-008,1110,1110,8,18.76,-1,96.31,101.63,113.2
PO-002527,2025-07-02,SUP-030,CMP-005,346,346,9,117.46,2,96.31,101.63,113.2
PO-002604,2025-07-02,SUP-010,CMP-002,3827,3827,17,5.34,4,96.31,101.63,113.2
PO-000681,2025-07-02,SUP-034,CMP-002,1029,1029,6,4.85,5,96.31,101.63,113.2
PO-000602,2025-07-02,SUP-017,CMP-003,1411,1411,16,7.51,5,96.31,101.63,113.2
PO-000188,2025-07-02,SUP-032,CMP-004,3829,3829,60,74.67,1,96.31,101.63,113.2
PO-000614,2025-07-02,SUP-024,CMP-006,3898,3898,128,29.43,4,96.31,101.63,113.2
PO-001337,2025-07-03,SUP-027,CMP-008,4373,4373,36,18.52,3,96.36,101.57,113.23
PO-000497,2025-07-03,SUP-008,CMP-004,4723,4723,56,75.09,3,96.36,101.57,113.23
PO-000403,2025-07-03,SUP-006,CMP-000,2123,2123,24,29.47,-4,96.36,101.57,113.23
PO-001888,2025-07-03,SUP-047,CMP-004,2774,2774,15,80.99,5,96.36,101.57,113.23
PO-003433,2025-07-03,SUP-027,CMP-004,390,390,2,69.38,3,96.36,101.57,113.23
PO-002135,2025-07-03,SUP-002,CMP-007,5121,5121,157,45.54,-2,96.36,101.57,113.23
PO-001803,2025-07-04,SUP-034,CMP-009,5153,5153,20,13.19,-2,96.41,101.52,113.26
PO-002069,2025-07-04,SUP-037,CMP-003,3084,3084,24,7.62,3,96.41,101.52,113.26
PO-004523,2025-07-04,SUP-034,CMP-005,4690,4690,17,125.89,5,96.41,101.52,113.26
PO-004231,2025-07-04,SUP-044,CMP-008,5221,5221,85,19.74,2,96.41,101.52,113.26
PO-000121,2025-07-04,SUP-031,CMP-000,4240,4240,126,31.4,-4,96.41,101.52,113.26
PO-002145,2025-07-04,SUP-050,CMP-009,5058,5058,45,12.78,-2,96.41,101.52,113.26
PO-000483,2025-07-05,SUP-051,CMP-003,4369,4369,54,7.5,1,96.46,101.47,113.29
PO-004382,2025-07-05,SUP-001,CMP-007,2910,2910,19,46.58,1,96.46,101.47,113.29
PO-003607,2025-07-06,SUP-044,CMP-003,2096,2096,39,7.7,1,96.51,101.42,113.31
PO-001721,2025-07-06,SUP-016,CMP-002,751,751,13,4.96,2,96.51,101.42,113.31
PO-000695,2025-07-06,SUP-012,CMP-004,1069,1069,13,74.39,1,96.51,101.42,113.31
PO-001663,2025-07-07,SUP-029,CMP-001,4232,4232,136,9.54,-1,96.56,101.36,113.34
PO-003355,2025-07-07,SUP-049,CMP-004,647,647,9,78.08,0,96.56,101.36,113.34
PO-000288,2025-07-07,SUP-023,CMP-003,3738,3738,17,7.2,2,96.56,101.36,113.34
PO-001210,2025-07-07,SUP-018,CMP-004,3803,3803,55,70.06,3,96.56,101.36,113.34
PO-002330,2025-07-08,SUP-005,CMP-007,4495,4495,20,41.91,2,96.61,101.31,113.36
PO-001364,2025-07-08,SUP-042,CMP-004,5720,5720,106,77.04,6,96.61,101.31,113.36
PO-004775,2025-07-08,SUP-006,CMP-003,5069,5069,27,7.51,4,96.61,101.31,113.36
PO-003293,2025-07-08,SUP-020,CMP-004,458,458,4,104.32,1,96.61,101.31,113.36
PO-004400,2025-07-08,SUP-038,CMP-004,2659,2659,76,68.77,5,96.61,101.31,113.36
PO-003328,2025-07-08,SUP-013,CMP-004,402,402,6,73.98,-2,96.61,101.31,113.36
PO-001293,2025-07-08,SUP-009,CMP-000,4695,4695,39,31.59,3,96.61,101.31,113.36
PO-003500,2025-07-09,SUP-008,CMP-003,278,278,6,7.46,0,96.66,101.26,113.39
PO-002159,2025-07-09,SUP-037,CMP-009,1485,1485,7,13.49,0,96.66,101.26,113.39
PO-000204,2025-07-09,SUP-012,CMP-000,3723,3723,41,29.94,1,96.66,101.26,113.39
PO-000990,2025-07-09,SUP-044,CMP-005,258,258,3,116.64,1,96.66,101.26,113.39
PO-003435,2025-07-10,SUP-051,CMP-002,828,828,19,4.65,6,96.71,101.21,113.41
PO-000364,2025-07-10,SUP-005,CMP-003,1301,1301,19,7.41,-2,96.71,101.21,113.41
PO-003347,2025-07-11,SUP-033,CMP-002,2671,2671,84,5.12,0,96.76,101.16,113.43
PO-003787,2025-07-11,SUP-006,CMP-006,1537,1537,22,30.0,2,96.76,101.16,113.43
PO-001183,2025-07-11,SUP-030,CMP-007,4740,4740,110,39.99,-1,96.76,101.16,113.43
PO-002191,2025-07-11,SUP-038,CMP-005,523,523,6,117.65,3,96.76,101.16,113.43
PO-003194,2025-07-12,SUP-000,CMP-000,343,343,4,31.77,2,96.81,101.11,113.45
PO-003504,2025-07-12,SUP-047,CMP-005,5260,5260,58,118.84,3,96.81,101.11,113.45
PO-003282,2025-07-12,SUP-037,CMP-004,2120,2120,12,72.44,-4,96.81,101.11,113.45
PO-003410,2025-07-13,SUP-042,CMP-004,1604,1604,27,73.72,1,96.86,101.06,113.47
PO-002655,2025-07-13,SUP-035,CMP-000,4740,4740,26,30.58,3,96.86,101.06,113.47
PO-002311,2025-07-13,SUP-011,CMP-006,2875,2875,36,28.49,-1,96.86,101.06,113.47
PO-001657,2025-07-13,SUP-013,CMP-003,1609,1609,15,7.1,2,96.86,101.06,113.47
PO-000654,2025-07-14,SUP-038,CMP-009,3019,3019,17,12.92,2,96.91,101.01,113.49
PO-000143,2025-07-14,SUP-007,CMP-000,730,730,10,32.52,3,96.91,101.01,113.49
PO-002999,2025-07-14,SUP-011,CMP-000,3164,3164,210,31.81,2,96.91,101.01,113.49
PO-003565,2025-07-14,SUP-018,CMP-009,1966,1966,18,13.61,2,96.91,101.01,113.49
PO-004057,2025-07-15,SUP-017,CMP-009,4154,4154,58,13.5,1,96.96,100.96,113.51
PO-000392,2025-07-15,SUP-023,CMP-003,325,325,1,7.07,4,96.96,100.96,113.51
PO-001972,2025-07-15,SUP-015,CMP-005,5440,5440,220,126.43,9,96.96,100.96,113.51
PO-004767,2025-07-15,SUP-045,CMP-006,497,497,4,27.25,-1,96.96,100.96,113.51
PO-003707,2025-07-16,SUP-031,CMP-003,333,333,12,7.54,-3,97.01,100.91,113.53
PO-001956,2025-07-16,SUP-030,CMP-003,4664,4664,59,7.56,4,97.01,100.91,113.53
PO-002740,2025-07-16,SUP-034,CMP-005,2053,2053,11,114.71,-1,97.01,100.91,113.53
PO-002608,2025-07-16,SUP-018,CMP-005,3829,3829,53,116.41,-1,97.01,100.91,113.53
PO-003078,2025-07-16,SUP-023,CMP-008,4539,4539,18,22.47,-1,97.01,100.91,113.53
PO-000469,2025-07-16,SUP-002,CMP-004,4512,4512,89,74.66,1,97.01,100.91,113.53
PO-001270,2025-07-16,SUP-023,CMP-008,4952,4952,20,19.76,-2,97.01,100.91,113.53
PO-002129,2025-07-17,SUP-019,CMP-004,3897,3897,71,79.53,2,97.07,100.86,113.55
PO-001711,2025-07-17,SUP-028,CMP-003,778,778,12,6.86,5,97.07,100.86,113.55
PO-002509,2025-07-17,SUP-042,CMP-005,1799,1799,15,119.86,2,97.07,100.86,113.55
PO-002324,2025-07-17,SUP-015,CMP-005,2801,2801,66,119.43,7,97.07,100.86,113.55
PO-000480,2025-07-18,SUP-000,CMP-000,2004,2004,41,30.17,2,97.12,100.82,113.56
PO-000759,2025-07-18,SUP-008,CMP-004,1404,1404,27,77.22,1,97.12,100.82,113.56
PO-004165,2025-07-18,SUP-000,CMP-004,2135,2135,25,74.04,-1,97.12,100.82,113.56
PO-001897,2025-07-18,SUP-028,CMP-004,5639,5639,101,80.44,1,97.12,100.82,113.56
PO-003430,2025-07-18,SUP-031,CMP-000,4062,4062,143,33.14,1,97.12,100.82,113.56
PO-004047,2025-07-18,SUP-014,CMP-006,5853,5853,27,27.92,-3,97.12,100.82,113.56
PO-003058,2025-07-18,SUP-034,CMP-004,751,751,2,70.2,4,97.12,100.82,113.56
PO-001667,2025-07-18,SUP-012,CMP-001,1289,1289,39,9.52,0,97.12,100.82,113.56
PO-000937,2025-07-18,SUP-030,CMP-000,3344,3344,25,31.75,6,97.12,100.82,113.56
PO-004661,2025-07-18,SUP-021,CMP-003,2023,2023,21,7.29,2,97.12,100.82,113.56
PO-004376,2025-07-18,SUP-011,CMP-001,1935,1935,26,9.21,-3,97.12,100.82,113.56
PO-003899,2025-07-18,SUP-020,CMP-004,4050,4050,23,76.7,5,97.12,100.82,113.56
PO-002882,2025-07-19,SUP-001,CMP-009,4220,4220,22,13.51,2,97.17,100.77,113.58
PO-002308,2025-07-19,SUP-039,CMP-001,5842,5842,34,9.2,1,97.17,100.77,113.58
PO-003624,2025-07-19,SUP-042,CMP-003,1003,1003,13,7.44,5,97.17,100.77,113.58
PO-000209,2025-07-19,SUP-023,CMP-003,2557,2557,7,7.63,5,97.17,100.77,113.58
PO-001992,2025-07-19,SUP-039,CMP-000,3868,3868,31,30.51,0,97.17,100.77,113.58
PO-002149,2025-07-20,SUP-005,CMP-007,517,517,22,40.68,-1,97.22,100.72,113.59
PO-000975,2025-07-20,SUP-030,CMP-009,4044,4044,48,13.69,3,97.22,100.72,113.59
PO-001767,2025-07-20,SUP-010,CMP-004,2778,2778,26,79.09,3,97.22,100.72,113.59
PO-000096,2025-07-20,SUP-041,CMP-004,4761,4761,70,76.1,-3,97.22,100.72,113.59
PO-002629,2025-07-20,SUP-040,CMP-009,3220,3220,12,12.96,2,97.22,100.72,113.59
PO-002681,2025-07-20,SUP-031,CMP-005,2606,2606,33,124.84,-4,97.22,100.72,113.59
PO-001962,2025-07-20,SUP-040,CMP-004,5042,5042,17,71.36,3,97.22,100.72,113.59
PO-002227,2025-07-20,SUP-018,CMP-001,2668,2668,37,9.86,3,97.22,100.72,113.59
PO-004549,2025-07-20,SUP-027,CMP-003,2263,2263,7,6.94,1,97.22,100.72,113.59
PO-003104,2025-07-21,SUP-020,CMP-005,1188,1188,38,127.96,3,97.27,100.68,113.6
PO-004061,2025-07-21,SUP-042,CMP-001,4864,4864,127,9.81,3,97.27,100.68,113.6
PO-004688,2025-07-21,SUP-012,CMP-003,1517,1517,33,7.01,2,97.27,100.68,113.6
PO-000575,2025-07-21,SUP-030,CMP-004,5489,5489,87,80.66,3,97.27,100.68,113.6
PO-004227,2025-07-21,SUP-024,CMP-006,1109,1109,29,27.05,0,97.27,100.68,113.6
PO-004096,2025-07-22,SUP-043,CMP-007,5664,5664,34,42.03,5,97.32,100.63,113.61
PO-001624,2025-07-22,SUP-043,CMP-005,1285,1285,6,121.55,7,97.32,100.63,113.61
PO-000255,2025-07-22,SUP-018,CMP-000,2846,2846,81,30.57,-1,97.32,100.63,113.61
PO-004410,2025-07-23,SUP-025,CMP-009,5130,5130,223,12.59,-1,97.37,100.59,113.62
PO-001900,2025-07-23,SUP-001,CMP-005,298,298,4,116.32,-3,97.37,100.59,113.62
PO-004263,2025-07-23,SUP-033,CMP-005,2699,2699,107,131.68,1,97.37,100.59,113.62
PO-001266,2025-07-23,SUP-033,CMP-007,3615,3615,56,43.41,3,97.37,100.59,113.62
PO-002420,2025-07-23,SUP-017,CMP-004,1370,1370,24,75.95,4,97.37,100.59,113.62
PO-001083,2025-07-23,SUP-025,CMP-007,196,196,3,44.42,3,97.37,100.59,113.62
PO-002168,2025-07-23,SUP-006,CMP-006,3810,3810,111,31.35,5,97.37,100.59,113.62
PO-001136,2025-07-23,SUP-050,CMP-003,1911,1911,52,7.45,2,97.37,100.59,113.62
PO-001736,2025-07-24,SUP-028,CMP-002,4734,4734,117,5.12,1,97.42,100.55,113.63
PO-004420,2025-07-24,SUP-018,CMP-005,3665,3665,57,122.28,-2,97.42,100.55,113.63
PO-003989,2025-07-24,SUP-038,CMP-008,259,259,3,18.18,4,97.42,100.55,113.63
PO-001638,2025-07-24,SUP-040,CMP-009,4975,4975,22,13.4,1,97.42,100.55,113.63
PO-004512,2025-07-24,SUP-041,CMP-004,5584,5584,93,74.78,-2,97.42,100.55,113.63
PO-002353,2025-07-24,SUP-006,CMP-000,3146,3146,18,31.11,0,97.42,100.55,113.63
PO-002702,2025-07-24,SUP-018,CMP-003,5462,5462,54,7.14,-4,97.42,100.55,113.63
PO-004137,2025-07-25,SUP-011,CMP-006,5352,5352,143,29.54,0,97.48,100.5,113.64
PO-000486,2025-07-25,SUP-002,CMP-007,4355,4355,89,41.9,3,97.48,100.5,113.64
PO-002023,2025-07-25,SUP-045,CMP-002,5247,5247,13,5.19,1,97.48,100.5,113.64
PO-003142,2025-07-25,SUP-039,CMP-005,337,337,4,125.4,0,97.48,100.5,113.64
PO-003937,2025-07-25,SUP-024,CMP-004,3669,3669,125,74.42,-2,97.48,100.5,113.64
PO-001306,2025-07-25,SUP-019,CMP-006,5618,5618,91,27.91,-3,97.48,100.5,113.64
PO-000859,2025-07-25,SUP-004,CMP-004,631,631,12,78.49,3,97.48,100.5,113.64
PO-002010,2025-07-25,SUP-039,CMP-009,5483,5483,32,13.8,0,97.48,100.5,113.64
PO-003333,2025-07-26,SUP-013,CMP-007,4242,4242,55,47.03,3,97.53,100.46,113.65
PO-003689,2025-07-26,SUP-022,CMP-005,5852,5852,89,114.1,2,97.53,100.46,113.65
PO-004371,2025-07-26,SUP-039,CMP-007,1063,1063,6,41.82,1,97.53,100.46,113.65
PO-000026,2025-07-26,SUP-035,CMP-000,4544,4544,40,30.78,7,97.53,100.46,113.65
PO-002015,2025-07-26,SUP-041,CMP-000,3476,3476,44,32.38,-1,97.53,100.46,113.65
PO-003581,2025-07-26,SUP-035,CMP-003,1909,1909,17,7.0,1,97.53,100.46,113.65
PO-002712,2025-07-27,SUP-029,CMP-000,2190,2190,16,30.57,3,97.58,100.42,113.66
PO-004206,2025-07-27,SUP-033,CMP-006,5534,5534,269,30.14,2,97.58,100.42,113.66
PO-004732,2025-07-27,SUP-015,CMP-000,3595,3595,66,30.55,9,97.58,100.42,113.66
PO-001714,2025-07-27,SUP-029,CMP-001,2944,2944,32,9.34,0,97.58,100.42,113.66
PO-000875,2025-07-27,SUP-018,CMP-006,795,795,16,29.43,1,97.58,100.42,113.66
PO-001226,2025-07-28,SUP-005,CMP-005,4081,4081,243,118.17,-3,97.63,100.38,113.66
PO-002589,2025-07-28,SUP-036,CMP-009,5656,5656,31,13.73,5,97.63,100.38,113.66
PO-003236,2025-07-28,SUP-026,CMP-007,4712,4712,51,46.36,0,97.63,100.38,113.66
PO-004152,2025-07-28,SUP-022,CMP-000,1750,1750,6,31.22,1,97.63,100.38,113.66
PO-000603,2025-07-28,SUP-018,CMP-004,4692,4692,118,69.28,4,97.63,100.38,113.66
PO-001601,2025-07-28,SUP-041,CMP-000,2509,2509,31,30.32,-3,97.63,100.38,113.66
PO-000608,2025-07-28,SUP-033,CMP-004,520,520,19,80.22,2,97.63,100.38,113.66
PO-001701,2025-07-29,SUP-012,CMP-001,5146,5146,86,9.77,-1,97.68,100.34,113.67
PO-002424,2025-07-29,SUP-052,CMP-000,4083,4083,124,30.43,2,97.68,100.34,113.67
