purchase_order_id,order_date,supplier_id,component_id,quantity,received_quantity,defective_quantity,unit_cost_eur,delivery_delay_days,lithium_index,metals_index,industrial_energy_index,supplier_name,country,country_risk,contract_tier,component,commodity_family,standard_unit_cost_eur,commodity_exposure,energy_exposure,actual_spend_eur,standard_spend_eur,ppv_eur,price_variance_pct,defect_rate,on_time,month,anomaly_score,is_anomaly,anomaly_reason
PO-004214,2025-03-14,SUP-007,CMP-000,3745,3745,38,27.03,2,93.97,104.68,107.36,Supplier A08,DE,12,Strategic,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,101227.35,116095.0,-14867.649999999994,-12.806451612903224,0.010146862483311082,True,2025-03,0.1908,False,Multivariate exception
PO-002202,2025-03-14,SUP-002,CMP-003,2191,2191,71,7.18,-1,93.97,104.68,107.36,Supplier A03,PL,19,Strategic,Copper busbar,Copper,7.2,0.4,0.11,15731.38,15775.2,-43.82000000000153,-0.2777777777777879,0.03240529438612506,True,2025-03,1.2433,False,Multivariate exception
PO-003357,2025-03-15,SUP-023,CMP-004,4697,4697,32,71.44,0,93.96,104.71,107.41,Supplier A24,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,335553.68,347578.0,-12024.320000000007,-3.4594594594594574,0.006812859271875665,True,2025-03,0.0,False,Multivariate exception
PO-000705,2025-03-15,SUP-002,CMP-005,733,733,13,124.02,-2,93.96,104.71,107.41,Supplier A03,PL,19,Strategic,Battery management system,Electronics,118.0,0.08,0.09,90906.66,86494.0,4412.6600000000035,5.101694915254229,0.017735334242837655,True,2025-03,0.4925,False,Multivariate exception
PO-001665,2025-03-15,SUP-040,CMP-006,815,815,6,27.17,2,93.96,104.71,107.41,Supplier B15,KR,21,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,22143.550000000003,22820.0,-676.4499999999971,-2.964285714285708,0.007361963190184049,True,2025-03,0.1908,False,Multivariate exception
PO-003515,2025-03-15,SUP-010,CMP-007,4044,4044,13,45.18,-2,93.96,104.71,107.41,Supplier A11,DE,12,Approved,Module housing,Aluminium,42.0,0.18,0.26,182707.92,169848.0,12859.920000000013,7.571428571428562,0.003214638971315529,True,2025-03,0.6928,False,Multivariate exception
PO-000155,2025-03-15,SUP-043,CMP-004,3206,3206,93,71.51,6,93.96,104.71,107.41,Supplier B18,CZ,17,Approved,Battery cell,Multi-material,74.0,0.52,0.18,229261.06000000003,237244.0,-7982.939999999973,-3.3648648648648583,0.029008109794135994,False,2025-03,1.4049,False,Multivariate exception
PO-004536,2025-03-15,SUP-021,CMP-000,216,216,1,31.63,0,93.96,104.71,107.41,Supplier A22,DE,12,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,6832.08,6696.0,136.07999999999993,2.0322580645161237,0.004629629629629629,True,2025-03,0.0,False,Multivariate exception
PO-004306,2025-03-15,SUP-042,CMP-004,4819,4819,77,76.68,1,93.96,104.71,107.41,Supplier B17,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,369520.92000000004,356606.0,12914.920000000042,3.621621621621629,0.01597841875907865,True,2025-03,0.2782,False,Multivariate exception
PO-003092,2025-03-15,SUP-029,CMP-000,4280,4280,75,30.25,2,93.96,104.71,107.41,Supplier B04,DE,12,Strategic,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,129470.0,132680.0,-3210.0,-2.4193548387096753,0.017523364485981307,True,2025-03,0.3682,False,Multivariate exception
PO-000548,2025-03-15,SUP-027,CMP-006,640,640,3,28.12,7,93.96,104.71,107.41,Supplier B02,CZ,17,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,17996.8,17920.0,76.79999999999927,0.4285714285714226,0.0046875,False,2025-03,1.1447,False,Late delivery
PO-003911,2025-03-15,SUP-034,CMP-001,3058,3058,10,9.58,1,93.96,104.71,107.41,Supplier B09,CN,42,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,29295.64,28745.2,550.4399999999987,1.9148936170212627,0.0032701111837802484,True,2025-03,0.0,False,Multivariate exception
PO-002555,2025-03-16,SUP-026,CMP-004,4783,4783,90,71.85,2,93.94,104.73,107.46,Supplier B01,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,343658.55,353942.0,-10283.450000000012,-2.9054054054054146,0.01881664227472298,True,2025-03,0.4392,False,Multivariate exception
PO-004531,2025-03-16,SUP-010,CMP-000,4617,4617,34,30.26,-1,93.94,104.73,107.46,Supplier A11,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,139710.42,143127.0,-3416.579999999987,-2.3870967741935423,0.007364089235434265,True,2025-03,0.0,False,Multivariate exception
PO-003002,2025-03-16,SUP-048,CMP-005,252,252,1,115.73,3,93.94,104.73,107.46,Supplier B23,PL,19,Preferred,Battery management system,Electronics,118.0,0.08,0.09,29163.960000000003,29736.0,-572.0399999999972,-1.9237288135593222,0.003968253968253968,False,2025-03,0.3816,False,Multivariate exception
PO-004677,2025-03-17,SUP-049,CMP-000,667,667,10,30.3,0,93.92,104.75,107.51,Supplier B24,FI,9,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,20210.100000000002,20677.0,-466.8999999999978,-2.2580645161290325,0.014992503748125937,True,2025-03,0.1571,False,Multivariate exception
PO-004259,2025-03-17,SUP-019,CMP-004,3199,3199,110,70.92,3,93.92,104.75,107.51,Supplier A20,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,226873.08000000002,236726.0,-9852.919999999984,-4.162162162162164,0.03438574554548297,False,2025-03,1.4191,False,Multivariate exception
PO-000245,2025-03-17,SUP-033,CMP-000,1110,1110,18,30.82,-1,93.92,104.75,107.51,Supplier B08,KR,21,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,34210.2,34410.0,-199.8000000000029,-0.5806451612903163,0.016216216216216217,True,2025-03,0.2334,False,Multivariate exception
PO-001319,2025-03-17,SUP-035,CMP-004,4039,4039,13,75.73,4,93.92,104.75,107.51,Supplier B10,KR,21,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,305873.47000000003,298886.0,6987.47000000003,2.337837837837853,0.0032186184699182965,False,2025-03,0.5723,False,Multivariate exception
PO-002307,2025-03-17,SUP-000,CMP-002,4949,4949,24,5.09,1,93.92,104.75,107.51,Supplier A01,HU,24,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,25190.41,23755.2,1435.2099999999991,6.0416666666666785,0.0048494645382905635,True,2025-03,0.4911,False,Multivariate exception
PO-002739,2025-03-17,SUP-041,CMP-006,672,672,8,27.76,-2,93.92,104.75,107.51,Supplier B16,SE,10,Strategic,Thermal management plate,Aluminium,28.0,0.16,0.24,18654.72,18816.0,-161.27999999999884,-0.8571428571428563,0.011904761904761904,True,2025-03,0.0,False,Multivariate exception
PO-001649,2025-03-17,SUP-009,CMP-000,822,822,6,29.17,3,93.92,104.75,107.51,Supplier A10,CN,42,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,23977.74,25482.0,-1504.2599999999984,-5.903225806451607,0.0072992700729927005,False,2025-03,0.3816,False,Multivariate exception
PO-000111,2025-03-17,SUP-039,CMP-001,527,527,4,9.52,2,93.92,104.75,107.51,Supplier B14,PT,15,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,5017.04,4953.8,63.23999999999978,1.2765957446808418,0.007590132827324478,True,2025-03,0.1908,False,Multivariate exception
PO-000844,2025-03-17,SUP-039,CMP-008,5266,5266,46,18.57,-1,93.92,104.75,107.51,Supplier B14,PT,15,Preferred,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,97789.62,94788.0,3001.6199999999953,3.166666666666673,0.008735282947208508,True,2025-03,0.1121,False,Multivariate exception
PO-002809,2025-03-18,SUP-048,CMP-000,5521,5521,29,31.21,1,93.91,104.78,107.57,Supplier B23,PL,19,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,172310.41,171151.0,1159.4100000000035,0.6774193548387153,0.005252671617460605,True,2025-03,0.0,False,Multivariate exception
PO-002638,2025-03-18,SUP-007,CMP-004,2773,2773,34,75.41,-1,93.91,104.78,107.57,Supplier A08,DE,12,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,209111.93,205202.0,3909.929999999993,1.9054054054054026,0.012261089073205915,True,2025-03,0.0,False,Multivariate exception
PO-004114,2025-03-18,SUP-049,CMP-003,2357,2357,37,7.16,0,93.91,104.78,107.57,Supplier B24,FI,9,Preferred,Copper busbar,Copper,7.2,0.4,0.11,16876.12,16970.4,-94.28000000000247,-0.5555555555555536,0.015697921086126432,True,2025-03,0.2011,False,Multivariate exception
PO-000532,2025-03-18,SUP-010,CMP-005,1237,1237,3,122.99,0,93.91,104.78,107.57,Supplier A11,DE,12,Approved,Battery management system,Electronics,118.0,0.08,0.09,152138.63,145966.0,6172.630000000005,4.228813559322031,0.002425222312045271,True,2025-03,0.2522,False,Multivariate exception
PO-004295,2025-03-18,SUP-031,CMP-003,4624,4624,128,7.11,-2,93.91,104.78,107.57,Supplier B06,CZ,17,Approved,Copper busbar,Copper,7.2,0.4,0.11,32876.64,33292.8,-416.1600000000035,-1.2499999999999956,0.02768166089965398,True,2025-03,0.9486,False,Multivariate exception
PO-002228,2025-03-18,SUP-012,CMP-005,5578,5578,59,115.19,-2,93.91,104.78,107.57,Supplier A13,HU,24,Strategic,Battery management system,Electronics,118.0,0.08,0.09,642529.82,658204.0,-15674.180000000051,-2.3813559322033884,0.010577267837934744,True,2025-03,0.0,False,Multivariate exception
PO-002064,2025-03-19,SUP-004,CMP-009,315,315,5,12.73,4,93.89,104.8,107.62,Supplier A05,PL,19,Preferred,Pack seal & insulation,Polymers,13.0,0.06,0.14,4009.9500000000003,4095.0,-85.04999999999973,-2.076923076923076,0.015873015873015872,False,2025-03,0.6103,False,Multivariate exception
PO-002714,2025-03-19,SUP-006,CMP-006,417,417,8,27.5,-1,93.89,104.8,107.62,Supplier A07,CN,42,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,11467.5,11676.0,-208.5,-1.7857142857142905,0.019184652278177457,True,2025-03,0.4186,False,Multivariate exception
PO-003106,2025-03-19,SUP-043,CMP-006,5630,5630,33,29.51,5,93.89,104.8,107.62,Supplier B18,CZ,17,Approved,Thermal management plate,Aluminium,28.0,0.16,0.24,166141.30000000002,157640.0,8501.300000000017,5.392857142857155,0.00586145648312611,False,2025-03,0.8642,False,Multivariate exception
PO-003103,2025-03-19,SUP-042,CMP-006,1062,1062,11,28.96,-2,93.89,104.8,107.62,Supplier B17,DE,12,Approved,Thermal management plate,Aluminium,28.0,0.16,0.24,30755.52,29736.0,1019.5200000000004,3.4285714285714253,0.010357815442561206,True,2025-03,0.1467,False,Multivariate exception
PO-003974,2025-03-19,SUP-024,CMP-000,2575,2575,72,31.5,4,93.89,104.8,107.62,Supplier A25,PT,15,Strategic,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,81112.5,79825.0,1287.5,1.6129032258064502,0.02796116504854369,False,2025-03,1.1229,False,Multivariate exception
PO-001551,2025-03-19,SUP-000,CMP-006,4586,4586,176,28.65,3,93.89,104.8,107.62,Supplier A01,HU,24,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,131388.9,128408.0,2980.899999999994,2.321428571428563,0.03837767117313563,False,2025-03,1.6603,False,Multivariate exception
PO-003806,2025-03-20,SUP-035,CMP-004,580,580,3,72.25,4,93.88,104.82,107.68,Supplier B10,KR,21,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,41905.0,42920.0,-1015.0,-2.3648648648648685,0.005172413793103448,False,2025-03,0.5723,False,Multivariate exception
PO-003454,2025-03-20,SUP-052,CMP-000,5407,5407,62,32.0,5,93.88,104.82,107.68,Supplier C01,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,173024.0,167617.0,5407.0,3.2258064516129004,0.011466617347882374,False,2025-03,0.7725,False,Multivariate exception
PO-001394,2025-03-20,SUP-004,CMP-004,2170,2170,48,72.65,4,93.88,104.82,107.68,Supplier A05,PL,19,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,157650.5,160580.0,-2929.5,-1.8243243243243112,0.022119815668202765,False,2025-03,0.8304,False,Multivariate exception
PO-004242,2025-03-20,SUP-039,CMP-000,1311,1311,12,28.94,-1,93.88,104.82,107.68,Supplier B14,PT,15,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,37940.340000000004,40641.0,-2700.659999999996,-6.6451612903225765,0.009153318077803204,True,2025-03,0.0,False,Multivariate exception
PO-001936,2025-03-20,SUP-015,CMP-004,4030,4030,130,74.55,6,93.88,104.82,107.68,Supplier A16,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,300436.5,298220.0,2216.5,0.7432432432432412,0.03225806451612903,False,2025-03,1.5598,False,Multivariate exception
PO-000170,2025-03-20,SUP-014,CMP-004,4112,4112,82,74.13,3,93.88,104.82,107.68,Supplier A15,DE,12,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,304822.56,304288.0,534.5599999999977,0.17567567567566833,0.019941634241245135,False,2025-03,0.6021,False,Multivariate exception
PO-004045,2025-03-21,SUP-020,CMP-003,684,684,6,7.22,2,93.87,104.84,107.73,Supplier A21,KR,21,Preferred,Copper busbar,Copper,7.2,0.4,0.11,4938.48,4924.8,13.679999999999382,0.2777777777777768,0.008771929824561403,True,2025-03,0.1908,False,Multivariate exception
PO-002767,2025-03-21,SUP-022,CMP-000,452,452,12,31.93,1,93.87,104.84,107.73,Supplier A23,DE,12,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,14432.36,14012.0,420.3600000000006,3.0000000000000027,0.02654867256637168,True,2025-03,0.8826,False,Multivariate exception
PO-003010,2025-03-21,SUP-030,CMP-000,3383,3383,82,30.1,1,93.87,104.84,107.73,Supplier B05,CZ,17,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,101828.3,104873.0,-3044.699999999997,-2.9032258064516037,0.024238841265149275,True,2025-03,0.7339,False,Multivariate exception
PO-002290,2025-03-21,SUP-001,CMP-004,3339,3339,29,72.25,-1,93.87,104.84,107.73,Supplier A02,PL,19,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,241242.75,247086.0,-5843.25,-2.3648648648648685,0.00868523510032944,True,2025-03,0.0,False,Multivariate exception
PO-001539,2025-03-21,SUP-036,CMP-009,5969,5969,51,12.45,3,93.87,104.84,107.73,Supplier B11,DE,12,Strategic,Pack seal & insulation,Polymers,13.0,0.06,0.14,74314.05,77597.0,-3282.949999999997,-4.230769230769238,0.008544144747863964,False,2025-03,0.3816,False,Multivariate exception
PO-001822,2025-03-21,SUP-042,CMP-008,1748,1748,32,19.33,0,93.87,104.84,107.73,Supplier B17,DE,12,Approved,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,33788.84,31464.0,2324.8399999999965,7.388888888888889,0.018306636155606407,True,2025-03,0.7613,False,Multivariate exception
PO-004481,2025-03-22,SUP-017,CMP-004,3951,3951,42,75.89,2,93.86,104.85,107.78,Supplier A18,PL,19,Approved,Battery cell,Multi-material,74.0,0.52,0.18,299841.39,292374.0,7467.390000000014,2.5540540540540446,0.010630220197418374,True,2025-03,0.1933,False,Multivariate exception
PO-000328,2025-03-22,SUP-021,CMP-002,3665,3665,67,4.76,0,93.86,104.85,107.78,Supplier A22,DE,12,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,17445.399999999998,17592.0,-146.60000000000218,-0.8333333333333304,0.018281036834924966,True,2025-03,0.3622,False,Multivariate exception
PO-002157,2025-03-22,SUP-032,CMP-003,540,540,5,7.18,0,93.86,104.85,107.78,Supplier B07,CZ,17,Preferred,Copper busbar,Copper,7.2,0.4,0.11,3877.2,3888.0,-10.800000000000182,-0.2777777777777879,0.009259259259259259,True,2025-03,0.0,False,Multivariate exception
PO-000533,2025-03-22,SUP-008,CMP-000,2531,2531,11,31.0,-2,93.86,104.85,107.78,Supplier A09,CN,42,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,78461.0,78461.0,0.0,0.0,0.00434610825760569,True,2025-03,0.0,False,Multivariate exception
PO-000076,2025-03-22,SUP-043,CMP-001,4404,4404,32,10.64,1,93.86,104.85,107.78,Supplier B18,CZ,17,Approved,Anode graphite,Graphite,9.4,0.47,0.13,46858.560000000005,41397.6,5460.960000000006,13.191489361702136,0.007266121707538601,True,2025-03,1.4337,False,Multivariate exception
PO-002231,2025-03-22,SUP-048,CMP-004,4348,4348,5,73.45,1,93.86,104.85,107.78,Supplier B23,PL,19,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,319360.60000000003,321752.0,-2391.399999999965,-0.7432432432432412,0.0011499540018399263,True,2025-03,0.0,False,Multivariate exception
PO-000518,2025-03-22,SUP-053,CMP-005,4337,4337,11,120.05,0,93.86,104.85,107.78,Supplier C02,CZ,17,Preferred,Battery management system,Electronics,118.0,0.08,0.09,520656.85,511766.0,8890.849999999977,1.737288135593218,0.002536315425409269,True,2025-03,0.0,False,Multivariate exception
PO-002905,2025-03-23,SUP-023,CMP-004,4928,4928,18,75.9,0,93.85,104.87,107.84,Supplier A24,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,374035.2,364672.0,9363.200000000012,2.5675675675675746,0.0036525974025974025,True,2025-03,0.0331,False,Multivariate exception
PO-002818,2025-03-23,SUP-009,CMP-007,5514,5514,29,42.39,0,93.85,104.87,107.84,Supplier A10,CN,42,Preferred,Module housing,Aluminium,42.0,0.18,0.26,233738.46,231588.0,2150.459999999992,0.9285714285714342,0.005259339862169025,True,2025-03,0.0,False,Multivariate exception
PO-000210,2025-03-23,SUP-050,CMP-009,1518,1518,36,14.07,-3,93.85,104.87,107.84,Supplier B25,CZ,17,Strategic,Pack seal & insulation,Polymers,13.0,0.06,0.14,21358.260000000002,19734.0,1624.260000000002,8.23076923076924,0.023715415019762844,True,2025-03,1.0487,False,Multivariate exception
PO-001808,2025-03-23,SUP-053,CMP-000,822,822,4,29.54,0,93.85,104.87,107.84,Supplier C02,CZ,17,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,24281.88,25482.0,-1200.119999999999,-4.709677419354841,0.004866180048661801,True,2025-03,0.0,False,Multivariate exception
PO-001346,2025-03-23,SUP-047,CMP-008,3672,3672,8,18.9,6,93.85,104.87,107.84,Supplier B22,HU,24,Preferred,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,69400.79999999999,66096.0,3304.7999999999884,4.999999999999982,0.002178649237472767,False,2025-03,1.0174,False,Multivariate exception
PO-000744,2025-03-24,SUP-015,CMP-001,4434,4434,127,9.61,9,93.84,104.88,107.9,Supplier A16,DE,12,Approved,Anode graphite,Graphite,9.4,0.47,0.13,42610.74,41679.6,931.1399999999994,2.2340425531914843,0.02864230942715381,False,2025-03,1.8294,False,Late delivery
PO-003464,2025-03-24,SUP-003,CMP-001,1817,1817,59,9.77,-4,93.84,104.88,107.9,Supplier A04,KR,21,Approved,Anode graphite,Graphite,9.4,0.47,0.13,17752.09,17079.8,672.2900000000009,3.936170212765955,0.032471106219042374,True,2025-03,1.2656,False,Multivariate exception
PO-004756,2025-03-24,SUP-007,CMP-005,2384,2384,43,122.14,8,93.84,104.88,107.9,Supplier A08,DE,12,Strategic,Battery management system,Electronics,118.0,0.08,0.09,291181.76,281312.0,9869.76000000001,3.508474576271192,0.018036912751677854,False,2025-03,1.3887,False,Late delivery
PO-004751,2025-03-24,SUP-052,CMP-002,4491,4491,110,5.15,13,93.84,104.88,107.9,Supplier C01,DE,12,Approved,Cell casing,Aluminium,4.8,0.22,0.2,23128.65,21556.8,1571.8500000000022,7.291666666666674,0.024493431307058562,False,2025-03,2.4967,True,Late delivery
PO-001316,2025-03-24,SUP-028,CMP-000,3995,3995,48,30.53,29,93.84,104.88,107.9,Supplier B03,CN,42,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,121967.35,123845.0,-1877.6499999999942,-1.5161290322580623,0.012015018773466833,False,2025-03,5.3418,True,Late delivery
PO-000316,2025-03-25,SUP-015,CMP-000,3464,3464,48,29.64,7,93.83,104.9,107.95,Supplier A16,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,102672.96,107384.0,-4711.039999999994,-4.3870967741935445,0.013856812933025405,False,2025-03,1.1479,False,Late delivery
PO-003709,2025-03-25,SUP-044,CMP-006,2151,2151,31,29.84,1,93.83,104.9,107.95,Supplier B19,DE,12,Approved,Thermal management plate,Aluminium,28.0,0.16,0.24,64185.84,60228.0,3957.8399999999965,6.571428571428561,0.014411901441190145,True,2025-03,0.5739,False,Multivariate exception
PO-004305,2025-03-25,SUP-004,CMP-004,2641,2641,284,70.17,2,93.83,104.9,107.95,Supplier A05,PL,19,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,185318.97,195434.0,-10115.029999999999,-5.175675675675673,0.10753502461188943,True,2025-03,5.9329,True,High defect rate
PO-002331,2025-03-25,SUP-024,CMP-004,2722,2722,30,72.62,0,93.83,104.9,107.95,Supplier A25,PT,15,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,197671.64,201428.0,-3756.359999999986,-1.864864864864857,0.011021307861866276,True,2025-03,0.0,False,Multivariate exception
PO-002694,2025-03-25,SUP-037,CMP-000,1418,1418,7,29.16,-4,93.83,104.9,107.95,Supplier B12,CZ,17,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,41348.88,43958.0,-2609.1200000000026,-5.935483870967739,0.004936530324400564,True,2025-03,0.0,False,Multivariate exception
PO-001032,2025-03-25,SUP-026,CMP-003,4798,4798,127,7.64,2,93.83,104.9,107.95,Supplier B01,DE,12,Approved,Copper busbar,Copper,7.2,0.4,0.11,36656.72,34545.6,2111.1200000000026,6.111111111111112,0.026469362234264278,True,2025-03,1.0241,False,Multivariate exception
PO-000134,2025-03-25,SUP-005,CMP-003,819,819,17,7.52,0,93.83,104.9,107.95,Supplier A06,DE,12,Preferred,Copper busbar,Copper,7.2,0.4,0.11,6158.879999999999,5896.8,262.079999999999,4.444444444444429,0.020757020757020756,True,2025-03,0.588,False,Multivariate exception
